"PO number prefix","PO number","PO number suffix","Vendor","Organization type","Order type","Acquisitions units","Approval date","Assigned to","Bill to","Ship to","Manual","Re-encumber","Created by","Created on","Note","Workflow status","Approved","Renewal interval","Subscription","Manual renewal","Ongoing notes","Review period","Renewal date","Review date","PO tags","POLine number","Title","Instance UUID","Subscription from","Subscription to","Subscription interval","Receiving note","Publisher","Edition","Linked package","Contributor, Contributor type","Product ID, Qualifier, Product ID type","Internal note","Acquisition method","Order format","Created on (PO Line)","Receipt date","Receipt status","Payment status","Source","Donor","Selector","Requester","Cancellation restriction","Cancellation description","Rush","Collection","Line description","Vendor reference number, reference type","Instructions to vendor","Account number","Physical unit price","Quantity physical","Electronic unit price","Quantity electronic","Discount","Estimated price","Currency","Fund code, Expense class, Value, Amount","Location, Quantity P, Quantity E","Material supplier","Receipt due","Expected receipt date","Volumes","Create inventory","Material type","Access provider","Activation status","Activation due","Create inventory E","Material type E","Trial","Expected activation","User limit","URL","POLine tags","Renewal note"
,"10065",,"autotest_code_570.6413128478878807","","Ongoing","","11/9/2023, 6:25 AM",,,,false,true,"folio-aqa","11/9/2023, 6:24 AM","","Open",false,,false,false,,,,,,"10065-1","autotest_title_364.10199273715386990","020fa5f9-6289-4798-8302-0efa58a22fac",,,,,"","",,"","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",20,1,,,"""""""percentage""",20,"USD","""367.93114002102385943""""""""70%""""14"" | ""473.3130120692798943""""""""30%""""6""","""autotest_location_code_332.7430240245813915""""1""""0""","autotest_code_570.6413128478878807",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10057",,"autotest_code_311.2432726720879570","","One-Time","","11/9/2023, 6:22 AM",,,,false,true,"folio-aqa","11/9/2023, 6:22 AM","","Open",true,,,,,,,,,"10057-1","Dissent, protest and dispute in Africa edited by Emmanuel M. Mbah and Toyin Falola","81825729-e824-4d52-9d15-1695e9bf1831",,,,,"Routledge, Taylor & Francis Group","",,"""Mbah, Emmanuel M""""Personal name"" | ""Falola, Toyin""""Personal name""","""9781315413099""""""""ISBN"" | ""9781138220034""""""""ISBN""",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Fully Paid","User",,,,,,false,false,,"","","",70,1,,,"""""""percentage""",70,"USD","""846.3749624819891674""""""""70""""70""","""autotest_location_code_761.3442046602127230""""1""""0""","autotest_code_311.2432726720879570",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10055",,"autotest_code_274.00539342949264852","","One-Time","","11/9/2023, 6:21 AM",,,,false,true,"folio-aqa","11/9/2023, 6:20 AM","","Open",true,,,,,,,,,"10055-1","Dissent, protest and dispute in Africa edited by Emmanuel M. Mbah and Toyin Falola","81825729-e824-4d52-9d15-1695e9bf1831",,,,,"Routledge, Taylor & Francis Group","",,"""Mbah, Emmanuel M""""Personal name"" | ""Falola, Toyin""""Personal name""","""9781315413099""""""""ISBN"" | ""9781138220034""""""""ISBN""",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Awaiting Payment","User",,,,,,false,false,,"","","",200,1,,,"""""""percentage""",200,"USD","""840.4089913029222841""""""""200""""200""","""autotest_location_code_705.4684991339005819""""1""""0""","autotest_code_274.00539342949264852",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10053",,"autotest_code_722.8620733518436890","","One-Time","","11/9/2023, 6:20 AM",,,,false,true,"folio-aqa","11/9/2023, 6:20 AM","","Open",true,,,,,,,,,"10053-1","Concepts of fashion 1921 - 1987 microform a study of garments worn by selected winners of the Miss America Pageant Marian Ann J. Matwiejczyk-Montgomery","5b1eb450-ff9f-412d-a9e7-887f6eaeb5b4",,,,,"University Microfims International","",,"""Matwiejczyk-Montgomery, Marian Ann J""""Personal name""","",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Awaiting Payment","User",,,,,,false,false,,"","","",70,1,,,"""""""percentage""",70,"USD","""620.3942257889944986""""""""70""""70""","""autotest_location_code_189.21975443795927307""""1""""0""","autotest_code_722.8620733518436890",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10051",,"autotest_code_218.82406914749959221","","One-Time","","11/9/2023, 6:19 AM",,,,false,true,"folio-aqa","11/9/2023, 6:19 AM","","Open",true,,,,,,,,,"10051-1","Bridget Jones's Baby: the diaries","7fbd5d84-62d1-44c6-9c45-6cb173998bbd",,,,,"Alfred A. Knopf","First American Edition",,"""Fielding, Helen""""Personal name""","",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Awaiting Payment","User",,,,,,false,false,,"","","",70,1,,,"""""""percentage""",70,"USD","""134.22247811243702330""""""""70""""70""","""autotest_location_code_494.2227749326849274""""1""""0""","autotest_code_218.82406914749959221",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10048",,"autotest_code_248.948036921538645","","One-Time","","11/9/2023, 6:19 AM",,,,false,true,"folio-aqa","11/9/2023, 6:18 AM","","Open",true,,,,,,,,,"10048-1","Barcode search test 1699509017900","b104ab58-a005-4270-850e-c556cb638c09",,,,,"","",,"","",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Awaiting Payment","User",,,,,,false,false,,"","","",70,1,,,"""""""percentage""",70,"USD","""850.6609654936171780""""""""70""""70""","""autotest_location_code_992.0986560696822243""""1""""0""","autotest_code_248.948036921538645",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10044",,"autotest_code_657.2121168230382232","","One-Time","","11/9/2023, 6:18 AM",,,,false,true,"folio-aqa","11/9/2023, 6:17 AM","","Open",true,,,,,,,,,"10044-1","Barcode search test 1699508893641","c28b0f88-ac70-46c8-a544-66dc069b5e8d",,,,,"","",,"","",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Payment Not Required","User",,,,,,false,false,,"","","644.5213525366433389",100,1,,,"""""""percentage""",100,"USD","","""autotest_location_code_213.36723568882255825""""1""""0""","autotest_code_657.2121168230382232",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10034",,"autotest_code_752.1040739323283637","","Ongoing","","11/9/2023, 6:17 AM",,,,false,true,"folio-aqa","11/9/2023, 6:16 AM","","Open",false,,false,false,,,,,,"10034-1","Concepts of fashion 1921 - 1987 microform a study of garments worn by selected winners of the Miss America Pageant Marian Ann J. Matwiejczyk-Montgomery","5b1eb450-ff9f-412d-a9e7-887f6eaeb5b4",,,,"Edited by AQA team","University Microfims International","",,"""Matwiejczyk-Montgomery, Marian Ann J""""Personal name""","",,"Depository","Other","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",10,1,,,"""""""percentage""",10,"USD","""649.2924735433387637""""""""10""""10""","""autotest_location_code_250.47375981255925425""""1""""0""","autotest_code_752.1040739323283637",,,"","None","book",,,,,,,,,,,
,"10033",,"autotest_code_108.51058474228618137","","Ongoing","","11/9/2023, 6:16 AM",,,,false,true,"folio-aqa","11/9/2023, 6:15 AM","","Open",false,,false,false,,,,,,"10033-1","Concepts of fashion 1921 - 1987 microform a study of garments worn by selected winners of the Miss America Pageant Marian Ann J. Matwiejczyk-Montgomery","5b1eb450-ff9f-412d-a9e7-887f6eaeb5b4",,,,"Edited by AQA team","University Microfims International","",,"""Matwiejczyk-Montgomery, Marian Ann J""""Personal name""","",,"Depository","Electronic Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",,,10,1,"""""""percentage""",10,"USD","""583.0228955234361137""""""""10""""10""","""autotest_location_code_265.516420907063220""""0""""1""",,,,,,,"autotest_code_108.51058474228618137",false,,"Instance, Holding","book",false,,,,,
,"10031",,"autotest_code_633.9998577099241515","","One-Time","","11/9/2023, 6:15 AM",,,,false,true,"folio-aqa","11/9/2023, 6:14 AM","","Open",true,,,,,,,,,"10031-1","Environment and identity politics in colonial Africa Fulani migrations and land conflict by Emmanuel M. Mbah","04489a01-f3cd-4f9e-9be4-d9c198703f45",,,,,"Routledge Taylor & Francis Group","",,"""Mbah, Emmanuel M""""Personal name""","""9781315294179""""""""ISBN"" | ""9781138239555""""""""ISBN""",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Payment Not Required","User",,,,,,false,false,,"","","616.5343484764767673",100,1,,,"""""""percentage""",100,"USD","""315.5748555901497566""""""""100""""100""","""autotest_location_code_278.80426935621983931""""1""""0""","autotest_code_633.9998577099241515",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10032",,"autotest_code_334.23721857071985996","","Ongoing","","11/9/2023, 6:15 AM",,,,false,true,"folio-aqa","11/9/2023, 6:14 AM","","Open",false,,false,false,,,,,,"10032-1","Concepts of fashion 1921 - 1987 microform a study of garments worn by selected winners of the Miss America Pageant Marian Ann J. Matwiejczyk-Montgomery","5b1eb450-ff9f-412d-a9e7-887f6eaeb5b4",,,,,"University Microfims International","",,"""Matwiejczyk-Montgomery, Marian Ann J""""Personal name""","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",100,1,,,"""""""percentage""",100,"USD","""916.1333458037163995""""""""100""""100""","""autotest_location_code_408.4567220173189733""""1""""0""","autotest_code_334.23721857071985996",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10026",,"autotest_code_967.4550850774577618","","One-Time","","11/9/2023, 6:02 AM",,,,false,false,"folio-aqa","11/9/2023, 6:01 AM","","Open",true,,,,,,,,,"10026-1","Concepts of fashion 1921 - 1987 microform a study of garments worn by selected winners of the Miss America Pageant Marian Ann J. Matwiejczyk-Montgomery","5b1eb450-ff9f-412d-a9e7-887f6eaeb5b4",,,,,"University Microfims International","",,"""Matwiejczyk-Montgomery, Marian Ann J""""Personal name""","",,"Depository","Physical Resource","11/09/2023","11/09/2023","Fully Received","Awaiting Payment","User",,,,,,false,false,,"","","",25,1,,,"""""""percentage""",25,"USD","""497.56009974775503618""""""""25""""25""","""autotest_location_code_571.5221613092497670""""1""""0""","autotest_code_967.4550850774577618",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10025",,"autotest_code_514.0983465463739675","","One-Time","","11/9/2023, 6:02 AM",,,,false,true,"folio-aqa","11/9/2023, 6:01 AM","","Open",false,,,,,,,,,"10025-1","Concepts of fashion 1921 - 1987 microform a study of garments worn by selected winners of the Miss America Pageant Marian Ann J. Matwiejczyk-Montgomery","5b1eb450-ff9f-412d-a9e7-887f6eaeb5b4",,,,,"University Microfims International","",,"""Matwiejczyk-Montgomery, Marian Ann J""""Personal name""","",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Awaiting Payment","User",,,,,,false,false,,"","","",10,1,,,"""""""percentage""",10,"USD","""261.41142516476407674""""""""10""""10""","""autotest_location_code_383.6798629677722641""""1""""0""","autotest_code_514.0983465463739675",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10024",,"autotest_code_480.7540318063831195","","One-Time","","11/9/2023, 6:01 AM",,,,false,true,"folio-aqa","11/9/2023, 6:01 AM","","Open",false,,,,,,,,,"10024-1","Concepts of fashion 1921 - 1987 microform a study of garments worn by selected winners of the Miss America Pageant Marian Ann J. Matwiejczyk-Montgomery","5b1eb450-ff9f-412d-a9e7-887f6eaeb5b4",,,,,"University Microfims International","",,"""Matwiejczyk-Montgomery, Marian Ann J""""Personal name""","",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Awaiting Payment","User",,,,,,false,false,,"","","",110,1,,,"""""""percentage""",110,"USD","""801.0876044917746195""""test_class_353.1541404615957206""""110""""110""","""autotest_location_code_696.404622111911319""""1""""0""","autotest_code_480.7540318063831195",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10023",,"autotest_code_636.2133568131351659","","One-Time","","11/9/2023, 6:01 AM",,,,false,true,"folio-aqa","11/9/2023, 6:01 AM","","Open",true,,,,,,,,,"10023-1","Concepts of fashion 1921 - 1987 microform a study of garments worn by selected winners of the Miss America Pageant Marian Ann J. Matwiejczyk-Montgomery","5b1eb450-ff9f-412d-a9e7-887f6eaeb5b4",,,,,"University Microfims International","",,"""Matwiejczyk-Montgomery, Marian Ann J""""Personal name""","",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Fully Paid","User",,,,,,false,false,,"","","",40,1,,,"""""""percentage""",40,"USD","""225.57441296130347658""""test_class_569.8454978272507671""""40""""40""","""autotest_location_code_176.3116947693464873""""1""""0""","autotest_code_636.2133568131351659",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10018",,"autotest_code_606.967953931225947","","Ongoing","","11/9/2023, 5:58 AM",,,,false,false,"folio-aqa","11/9/2023, 5:57 AM","","Open",true,,false,false,,,,,,"10018-1","Autotest Tetle_201.2246693205244792","0bec7e87-b980-4452-b6a1-ebd6d2c21615",,,,,"","",,"","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","766.8741940004066154",40,1,,,"""""""percentage""",40,"USD","""957.857345240315551""""""""40""""40""","""autotest_location_code_102.45309216982905580""""1""""0""","autotest_code_606.967953931225947",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10017",,"autotest_code_844.1625351976718756","","Ongoing","","11/9/2023, 5:57 AM",,,,false,true,"folio-aqa","11/9/2023, 5:57 AM","","Open",true,,false,false,,,,,,"10017-1","Autotest Tetle_644.244283346414800","4b2ec45a-ad85-4802-b22b-cdced681bf15",,,,,,,,"","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",10,2,,,"""""""percentage""",20,"USD","""624.4668243561963924""""""""100%""""20""","""KU/CC/DI/M""""2""""0""","autotest_code_844.1625351976718756",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10014",,"Invalid reference",,"Ongoing","","11/9/2023, 5:55 AM",,,,false,true,"folio-aqa","11/9/2023, 5:55 AM","","Open",false,,false,false,,,,,,"10014-1","autotest_po_line_name-640.6620634823648167",,,,0,,,,,"","",,"Other","Other","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","1234",100,1,,,"""""""percentage""",100,"USD","""550.6800680585175136""""""""100%""""100""","","Invalid reference",,,"","None",,,false,,"None",,false,,,,,
,"10013",,"Invalid reference",,"Ongoing","","11/9/2023, 5:55 AM",,,,false,true,"folio-aqa","11/9/2023, 5:54 AM","","Open",false,,false,false,,,,,,"10013-1","Autotest Tetle_201.2246693205244792","0bec7e87-b980-4452-b6a1-ebd6d2c21615",,,,,"","",,"","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",20,1,,,"""""""percentage""",20,"USD","""172.30069317798325860""""""""20""""20""","""autotest_location_code_499.4698200490995302""""1""""0""","Invalid reference",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10012",,"autotest_code_947.404646367693854","","Ongoing","","11/9/2023, 5:54 AM",,,,false,true,"folio-aqa","11/9/2023, 5:53 AM","","Open",false,,false,false,,,,,,"10012-1","DC Motor Control Experiment Objekt for introduction to control systems Herbert Werner","6eee8eb9-db1a-46e2-a8ad-780f19974efa",,,,,"Techn. Univ., Inst. für Regelungstechnik","",,"""Werner, Herbert""""Personal name"" | ""Technische Universität Hamburg-Harburg Institut für Regelungstechnik""""Corporate name""","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",10,1,,,"""""""percentage""",10,"USD","""864.264122133741454""""""""10""""10""","""autotest_location_code_498.0011787364827403""""1""""0""","autotest_code_947.404646367693854",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10010",,"autotest_code_174.9085650797853838","","One-Time","","11/9/2023, 5:54 AM",,,,false,true,"folio-aqa","11/9/2023, 5:53 AM","","Open",false,,,,,,,,,"10010-1","DC Motor Control Experiment Objekt for introduction to control systems Herbert Werner","6eee8eb9-db1a-46e2-a8ad-780f19974efa",,,,,"Techn. Univ., Inst. für Regelungstechnik","",,"""Werner, Herbert""""Personal name"" | ""Technische Universität Hamburg-Harburg Institut für Regelungstechnik""""Corporate name""","",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Fully Paid","User",,,,,,false,false,,"","","",10,1,,,"""""""percentage""",10,"USD","""344.9368245486477838""""""""10""""10""","""autotest_location_code_605.1922402348312191""""1""""0""","autotest_code_174.9085650797853838",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10009",,"autotest_code_858.3034328357558181","","One-Time","","11/9/2023, 5:53 AM",,,,false,true,"folio-aqa","11/9/2023, 5:53 AM","","Open",true,,,,,,,,,"10009-1","DC Motor Control Experiment Objekt for introduction to control systems Herbert Werner","6eee8eb9-db1a-46e2-a8ad-780f19974efa",,,,,"Techn. Univ., Inst. für Regelungstechnik","",,"""Werner, Herbert""""Personal name"" | ""Technische Universität Hamburg-Harburg Institut für Regelungstechnik""""Corporate name""","",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Awaiting Payment","User",,,,,,false,false,,"","","",10,1,,,"""""""percentage""",10,"USD","""633.8621375116564181""""""""10""""10""","""autotest_location_code_640.751186496747733""""1""""0""","autotest_code_858.3034328357558181",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10011",,"Invalid reference",,"One-Time","","11/9/2023, 5:53 AM",,,,false,true,"folio-aqa","11/9/2023, 5:53 AM","","Open",false,,,,,,,,,"10011-1","autotest_po_line_name-464.7310733720408307",,,,0,,,,,"","",,"Other","Other","11/09/2023",,"Awaiting Receipt","Awaiting Payment","User",,,,,,false,false,,"","","1234",98,1,,,"""""""percentage""",98,"USD","""100.11635845239513469""""""""100%""""98""","","Invalid reference",,,"","None",,,false,,"None",,false,,,,,
,"10008",,"autotest_code_174.9085650797853838","","Ongoing","","11/9/2023, 5:53 AM",,,,false,true,"folio-aqa","11/9/2023, 5:52 AM","","Open",false,,false,false,,,,,,"10008-1","Concepts of fashion 1921 - 1987 microform a study of garments worn by selected winners of the Miss America Pageant Marian Ann J. Matwiejczyk-Montgomery","5b1eb450-ff9f-412d-a9e7-887f6eaeb5b4",,,,,"University Microfims International","",,"""Matwiejczyk-Montgomery, Marian Ann J""""Personal name""","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",10,1,,,"""""""percentage""",10,"USD","""344.9368245486477838""""""""10""""10""","""autotest_location_code_605.1922402348312191""""1""""0""","autotest_code_174.9085650797853838",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10006",,"autotest_code_398.2069151512038101","","Ongoing","","11/9/2023, 5:51 AM",,,,false,true,"folio-aqa","11/9/2023, 5:51 AM","","Open",true,,false,false,,,,,,"10006-1","DC Motor Control Experiment Objekt for introduction to control systems Herbert Werner","6eee8eb9-db1a-46e2-a8ad-780f19974efa",,,,,"Techn. Univ., Inst. für Regelungstechnik","",,"""Werner, Herbert""""Personal name"" | ""Technische Universität Hamburg-Harburg Institut für Regelungstechnik""""Corporate name""","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",10,1,,,"""""""percentage""",10,"USD","""807.7352286811207101""""test_class_838.7110028380473112""""10""""10""","""autotest_location_code_980.1245408054837171""""1""""0""","autotest_code_398.2069151512038101",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10005",,"autotest_code_426.52524831990587387","","One-Time","","11/9/2023, 5:51 AM",,,,false,true,"folio-aqa","11/9/2023, 5:50 AM","","Open",true,,,,,,,,,"10005-1","ABA Journal","69640328-788e-43fc-9c3c-af39e243f3b7",,,,,"American Bar Association","",,"","""0747-0088""""""""ISSN""",,"Depository","Physical Resource","11/09/2023",,"Awaiting Receipt","Awaiting Payment","User",,,,,,false,false,,"","","",10,1,,,"""""""percentage""",10,"USD","""627.6590682491375386""""""""10""""10""","""autotest_location_code_992.3757142035109431""""1""""0""","autotest_code_426.52524831990587387",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10004",,"autotest_code_512.9888898405156916","","Ongoing","","11/9/2023, 5:50 AM",,,,false,true,"folio-aqa","11/9/2023, 5:50 AM","","Open",true,,false,false,,,,,,"10004-1","Autotest Tetle_703.4555550533042964","457068ad-7209-4947-bb2d-ad98bad6eb9e",,,,,,,,"","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",10,2,,,"""""""percentage""",20,"USD","""844.9417493498115975""""""""100%""""20""","""KU/CC/DI/M""""2""""0""","autotest_code_512.9888898405156916",,,"","Instance, Holding, Item","book",,,,,,,,,,,
,"10003",,"autotest_code_154.9988872086565354","","Ongoing","","11/9/2023, 5:50 AM",,,,false,true,"folio-aqa","11/9/2023, 5:50 AM","","Open",true,,false,false,,,,,,"10003-1","Autotest Tetle_201.2246693205244792","0bec7e87-b980-4452-b6a1-ebd6d2c21615",,,,,,,,"","",,"Depository","Physical Resource","11/09/2023",,"Ongoing","Ongoing","User",,,,,,false,false,,"","","",10,2,,,"""""""percentage""",20,"USD","""211.7028831526741699""""""""100%""""20""","""KU/CC/DI/M""""2""""0""","autotest_code_154.9988872086565354",,,"","Instance, Holding, Item","book",,,,,,,,,,,
